,index,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
8994,241034,Theft of Bicycle,2009,6,29,19,45,5XX W CORDOVA ST,Central Business District,491899.726535,5459152.95268
8995,241247,Theft of Bicycle,2009,6,5,22,0,61XX FRASER ST,Sunset,493403.623736,5452864.7441
8996,248225,Theft of Bicycle,2009,8,23,14,30,COMMODORE RD / SPYGLASS PL,Fairview,491612.414087,5457249.73411
8997,228584,Theft of Bicycle,2009,2,10,3,47,18XX STAINSBURY AVE,Kensington-Cedar Cottage,495107.50069799996,5455490.2097
8998,228531,Theft of Bicycle,2009,8,9,16,0,18XX ROBSON ST,West End,490121.436649,5459888.40403
8999,227376,Theft of Bicycle,2009,7,9,22,0,16XX W 14TH AVE,Fairview,489584.462421,5456260.5541
9000,246925,Theft of Bicycle,2009,6,11,16,0,BIDWELL ST / DAVIE ST,West End,489801.664738,5459286.176630001
9001,248781,Theft of Bicycle,2009,8,11,18,0,DUNSMUIR ST / SEYMOUR ST,Central Business District,491607.515469,5458920.9835
9002,248780,Theft of Bicycle,2009,8,4,17,30,DUNSMUIR ST / SEYMOUR ST,Central Business District,491607.515469,5458920.9835
9003,224541,Theft of Bicycle,2009,4,5,19,28,13XX RAILSPUR ALLY,Fairview,490278.39473100007,5457474.60596
9004,250491,Theft of Bicycle,2009,12,12,15,0,NW MARINE DR / TOLMIE ST,West Point Grey,484598.70551400003,5458039.808569999
9005,232500,Theft of Bicycle,2009,8,1,9,0,23XX W 40TH AVE,Arbutus Ridge,488381.668385,5453654.7512300005
9006,236191,Theft of Bicycle,2009,9,8,17,30,35XX W 4TH AVE,Kitsilano,486647.528276,5457325.33775
9007,228522,Theft of Bicycle,2009,9,16,19,0,18XX ROBSON ST,West End,490078.015734,5459931.14823
9008,227382,Theft of Bicycle,2009,8,29,15,0,16XX W 1ST AVE,Fairview,489637.829391,5457544.104780001
9009,225129,Theft of Bicycle,2009,5,10,0,0,14XX CHARLES ST,Grandview-Woodland,494634.340487,5457808.66144
9010,235216,Theft of Bicycle,2009,5,18,19,30,30XX E KENT S AVE,Killarney,496801.694601,5450410.16276
9011,236184,Theft of Bicycle,2009,10,11,13,30,35XX W 41ST AVE,Dunbar-Southlands,486661.632894,5453574.8045
9012,241233,Theft of Bicycle,2009,8,31,22,0,60XX TISDALL ST,Oakridge,491147.59688100003,5453068.53679
9013,227391,Theft of Bicycle,2009,6,23,23,20,16XX W 1ST AVE,Fairview,489702.506225,5457540.9445400005
9014,245622,Theft of Bicycle,2009,5,11,8,0,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9015,245623,Theft of Bicycle,2009,6,4,20,54,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9016,245624,Theft of Bicycle,2009,7,4,20,10,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9017,242768,Theft of Bicycle,2009,11,13,14,34,7XX AVISON WAY,Stanley Park,490522.36000200006,5460864.4264400005
9018,232509,Theft of Bicycle,2009,3,29,16,30,23XX W 43RD AVE,Kerrisdale,488303.454342,5453343.43534
9019,246257,Theft of Bicycle,2009,8,18,0,30,9XX W 28TH AVE,South Cambie,490744.714676,5454839.4680699995
9020,245625,Theft of Bicycle,2009,7,5,7,0,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9021,245626,Theft of Bicycle,2009,8,13,7,40,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9022,245627,Theft of Bicycle,2009,8,14,15,23,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9023,245628,Theft of Bicycle,2009,10,1,8,30,9XX CANADA PL,Central Business District,491613.02070500003,5459490.76976
9024,228497,Theft of Bicycle,2009,5,17,20,0,18XX PARKER ST,Grandview-Woodland,495138.72442700004,5458107.25357
9025,228532,Theft of Bicycle,2009,8,11,0,0,18XX ROBSON ST,West End,490121.436649,5459888.40403
9026,227375,Theft of Bicycle,2009,6,29,16,0,16XX W 14TH AVE,Fairview,489584.462421,5456260.5541
9027,236197,Theft of Bicycle,2009,2,15,14,30,35XX W 5TH AVE,Kitsilano,486719.59377399995,5457226.82626
9028,242781,Theft of Bicycle,2009,8,22,14,0,7XX BEATTY ST,Central Business District,491789.283949,5458405.893019999
9029,246367,Theft of Bicycle,2009,8,14,17,0,9XX W PENDER ST,Central Business District,491493.933862,5459260.36532
9030,236241,Theft of Bicycle,2009,12,4,0,0,36XX COMMERCIAL ST,Kensington-Cedar Cottage,495041.759541,5455458.4707
9031,228581,Theft of Bicycle,2009,11,29,17,0,18XX STAINSBURY AVE,Kensington-Cedar Cottage,495103.883653,5455492.20255
9032,228580,Theft of Bicycle,2009,4,9,19,45,18XX STAINSBURY AVE,Kensington-Cedar Cottage,495103.883653,5455492.20255
9033,233351,Theft of Bicycle,2009,9,3,16,55,26XX E 49TH AVE,Victoria-Fraserview,496193.11663100007,5452450.841469999
9034,247191,Theft of Bicycle,2009,8,21,15,50,BURRARD ST / W 4TH AVE,Fairview,489404.767238,5457259.62446
9035,241132,Theft of Bicycle,2009,4,4,10,0,5XX W HASTINGS ST,Central Business District,491852.342219,5459054.23286
9036,228575,Theft of Bicycle,2009,8,5,9,0,18XX SPYGLASS PL,Fairview,491622.509591,5457536.74811
9037,228574,Theft of Bicycle,2009,7,27,8,0,18XX SPYGLASS PL,Fairview,491622.509591,5457536.74811
9038,228573,Theft of Bicycle,2009,4,29,11,0,18XX SPYGLASS PL,Fairview,491622.509591,5457536.74811
9039,232458,Theft of Bicycle,2009,9,14,22,0,23XX W 16TH AVE,Kitsilano,488463.23516000004,5456085.742000001
9040,246921,Theft of Bicycle,2009,7,5,9,0,BENTALL ST / GRANDVIEW HWY,Renfrew-Collingwood,497672.111492,5456152.22783
9041,250457,Theft of Bicycle,2009,9,10,16,53,MCLEAN DR / POWELL ST,Grandview-Woodland,494614.334636,5458945.53095
9042,227338,Theft of Bicycle,2009,9,22,12,56,16XX VINE ST,Kitsilano,488545.523814,5457636.555
9043,225150,Theft of Bicycle,2009,5,2,14,0,14XX COMOX ST,West End,490189.137004,5459215.11335
9044,250473,Theft of Bicycle,2009,8,8,20,0,NELSON ST / NICOLA ST,West End,490232.700306,5459319.5011599995
9045,235209,Theft of Bicycle,2009,8,21,12,53,30XX E 8TH AVE,Hastings-Sunrise,497085.59555200004,5456680.56331
9046,224538,Theft of Bicycle,2009,11,1,14,0,13XX RAILSPUR ALLY,Fairview,490261.984541,5457501.53651
9047,247331,Theft of Bicycle,2009,9,17,13,18,CAMBIE ST / NELSON ST,Central Business District,491405.18112799997,5458158.274619999
9048,246924,Theft of Bicycle,2009,1,22,22,45,BIDWELL ST / COMOX ST,West End,489955.79805,5459440.07608
9049,234007,Theft of Bicycle,2009,7,18,23,45,28XX MANITOBA ST,Mount Pleasant,492210.89869700006,5456347.29105
9050,225138,Theft of Bicycle,2009,7,26,19,0,14XX CHESTNUT ST,Kitsilano,489360.80416000006,5457870.8158
9051,248240,Theft of Bicycle,2009,7,26,0,0,COMOX ST / JERVIS ST,West End,490342.305797,5459057.8998300005
9052,232484,Theft of Bicycle,2009,8,6,4,20,23XX W 2ND AVE,Kitsilano,488503.53467799997,5457485.94048
9053,241186,Theft of Bicycle,2009,10,17,9,0,5XX W PENDER ST,Central Business District,491772.204325,5458981.14575
9054,248241,Theft of Bicycle,2009,8,10,0,0,COMOX ST / JERVIS ST,West End,490342.305797,5459057.8998300005
9055,235477,Theft of Bicycle,2009,12,26,0,0,31XX W 4TH AVE,Kitsilano,487270.47703199997,5457309.74694
9056,250870,Theft of Bicycle,2009,9,6,14,0,VINE ST / W 4TH AVE,Kitsilano,488541.857553,5457281.442840001
9057,236220,Theft of Bicycle,2009,9,30,21,0,35XX W KING EDWARD AVE,Dunbar-Southlands,486663.61213,5455283.81465
9058,233978,Theft of Bicycle,2009,8,31,18,30,28XX GRANT ST,Hastings-Sunrise,496626.42061000003,5457627.65912
9059,235949,Theft of Bicycle,2009,12,9,21,47,34XX OXFORD ST,Hastings-Sunrise,497821.673724,5459209.66452
9060,241543,Theft of Bicycle,2009,7,1,10,30,6XX ALEXANDER ST,Strathcona,493362.28836000006,5459029.69874
9061,248419,Theft of Bicycle,2009,11,11,17,30,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
9062,224853,Theft of Bicycle,2009,4,30,9,0,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9063,248420,Theft of Bicycle,2009,12,9,18,0,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
9064,241906,Theft of Bicycle,2009,3,4,16,0,6XX GRANVILLE ST,Central Business District,491516.62675600004,5458980.60383
9065,224852,Theft of Bicycle,2009,4,26,16,15,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9066,220360,Theft of Bicycle,2009,7,11,0,30,10XX BARCLAY ST,West End,490810.22998100007,5458911.13868
9067,241912,Theft of Bicycle,2009,5,9,10,0,6XX GRANVILLE ST,Central Business District,491520.776148,5458971.80495
9068,235647,Theft of Bicycle,2009,6,29,7,0,32XX W 38TH AVE,Dunbar-Southlands,487037.53237299994,5453889.27505
9069,235641,Theft of Bicycle,2009,2,10,21,0,32XX W 32ND AVE,Dunbar-Southlands,487124.202548,5454511.7104
9070,247186,Theft of Bicycle,2009,9,25,15,0,BURRARD ST / W 3RD AVE,Fairview,489408.268942,5457359.1267099995
9071,235638,Theft of Bicycle,2009,9,6,9,0,32XX W 2ND AVE,Kitsilano,487159.816929,5457522.741769999
9072,235632,Theft of Bicycle,2009,11,16,20,30,32XX W 15TH AVE,Kitsilano,487147.68321499997,5456235.265869999
9073,248483,Theft of Bicycle,2009,7,29,19,0,DAVIE ST / RICHARDS ST,Central Business District,490961.81236000004,5458133.405040001
9074,232979,Theft of Bicycle,2009,5,9,21,30,25XX CORNWALL AVE,Kitsilano,488103.153586,5457789.72649
9075,235628,Theft of Bicycle,2009,8,7,0,0,32XX W 14TH AVE,Kitsilano,487117.020624,5456337.48767
9076,224046,Theft of Bicycle,2009,8,15,2,0,13XX BUTE ST,West End,490171.758917,5458654.15874
9077,241959,Theft of Bicycle,2009,8,6,13,0,6XX HEATLEY AVE,Strathcona,493477.637622,5458494.02709
9078,235614,Theft of Bicycle,2009,5,9,23,0,32XX TUPPER ST,South Cambie,491563.306364,5455993.21573
9079,248470,Theft of Bicycle,2009,7,6,17,0,DAVIE ST / PACIFIC BLVD,Central Business District,491162.9519,5457932.71495
9080,222667,Theft of Bicycle,2009,5,26,1,0,11XX W 14TH AVE,Fairview,490584.216332,5456234.36276
9081,241974,Theft of Bicycle,2009,12,7,10,8,6XX HELMCKEN ST,Central Business District,491003.29092299996,5458328.151430001
9082,248469,Theft of Bicycle,2009,5,18,18,0,DAVIE ST / PACIFIC BLVD,Central Business District,491162.9519,5457932.71495
9083,227915,Theft of Bicycle,2009,10,11,18,35,17XX NELSON ST,West End,489966.258655,5459593.60441
9084,227914,Theft of Bicycle,2009,9,22,20,0,17XX NELSON ST,West End,489966.258655,5459593.60441
9085,227913,Theft of Bicycle,2009,9,17,6,0,17XX NELSON ST,West End,489966.258655,5459593.60441
9086,233083,Theft of Bicycle,2009,2,21,12,13,25XX MANITOBA ST,Mount Pleasant,492231.188455,5456681.113369999
9087,222729,Theft of Bicycle,2009,5,5,11,0,11XX W GEORGIA ST,Central Business District,490917.55248500005,5459358.83182
9088,227968,Theft of Bicycle,2009,7,12,4,30,17XX ROBSON ST,West End,490255.797234,5459757.500580001
9089,224854,Theft of Bicycle,2009,5,1,19,0,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9090,248493,Theft of Bicycle,2009,5,18,19,0,DAVIE ST / SEYMOUR ST,Central Business District,490894.111553,5458201.46436
9091,248494,Theft of Bicycle,2009,8,28,9,15,DAVIE ST / SEYMOUR ST,Central Business District,490894.111553,5458201.46436
9092,232916,Theft of Bicycle,2009,5,1,22,30,25XX ALMA ST,West Point Grey,486471.72278400004,5456853.34816
9093,246978,Theft of Bicycle,2009,7,29,21,0,BROUGHTON ST / DAVIE ST,West End,490087.153136,5459004.413790001
9094,241814,Theft of Bicycle,2009,11,29,23,0,6XX E 7TH AVE,Mount Pleasant,493401.73085600004,5456841.56197
9095,250660,Theft of Bicycle,2009,1,31,15,45,RICHARDS ST / WATER ST,Central Business District,491933.461979,5459112.15433
9096,220812,Theft of Bicycle,2009,9,28,17,0,10XX COMMERCIAL DR,Grandview-Woodland,494937.460529,5458083.36844
9097,242372,Theft of Bicycle,2009,8,17,23,30,6XX W 6TH AVE,Fairview,491338.176135,5457013.6955699995
9098,242363,Theft of Bicycle,2009,11,2,7,0,6XX W 57TH AVE,Marpole,491300.21533800004,5451813.4790900005
9099,248415,Theft of Bicycle,2009,4,16,23,0,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
9100,248416,Theft of Bicycle,2009,4,17,0,0,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
9101,248417,Theft of Bicycle,2009,7,26,12,30,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
9102,224865,Theft of Bicycle,2009,10,9,21,54,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9103,223878,Theft of Bicycle,2009,7,19,14,0,13XX ARBUTUS ST,Kitsilano,488900.467457,5457971.35491
9104,246320,Theft of Bicycle,2009,7,27,17,30,9XX W BROADWAY AVE,Fairview,490956.41448599997,5456736.94183
9105,222728,Theft of Bicycle,2009,4,29,21,30,11XX W GEORGIA ST,Central Business District,490917.55248500005,5459358.83182
9106,224864,Theft of Bicycle,2009,10,9,21,0,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9107,224862,Theft of Bicycle,2009,9,21,16,30,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9108,224861,Theft of Bicycle,2009,8,24,16,30,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9109,224860,Theft of Bicycle,2009,8,24,16,20,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9110,241865,Theft of Bicycle,2009,10,29,8,0,6XX EXPO BLVD,Central Business District,492080.57730500004,5458435.47673
9111,224859,Theft of Bicycle,2009,8,16,18,0,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9112,224858,Theft of Bicycle,2009,8,15,18,30,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9113,224857,Theft of Bicycle,2009,8,3,11,0,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9114,250678,Theft of Bicycle,2009,6,7,16,0,ROBSON ST / THURLOW ST,West End,490920.423265,5459101.60537
9115,242351,Theft of Bicycle,2009,4,11,16,1,6XX W 41ST AVE,Oakridge,491372.937467,5453422.82972
9116,248418,Theft of Bicycle,2009,7,28,23,0,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
9117,224856,Theft of Bicycle,2009,6,11,14,0,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9118,224855,Theft of Bicycle,2009,5,30,13,30,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9119,248495,Theft of Bicycle,2009,10,1,10,30,DAVIE ST / SEYMOUR ST,Central Business District,490894.111553,5458201.46436
9120,224863,Theft of Bicycle,2009,9,30,18,30,14XX ANDERSON ST,Fairview,490173.237353,5457687.324080001
9121,248397,Theft of Bicycle,2009,10,31,10,0,DAVIE ST / HOMER ST,Central Business District,491033.254917,5458061.68294
9122,227908,Theft of Bicycle,2009,6,17,0,0,17XX NAPIER ST,Grandview-Woodland,495006.113908,5458018.13939
9123,241999,Theft of Bicycle,2009,8,3,2,51,6XX KEEFER ST,Strathcona,493369.90172299993,5458507.10152
9124,242243,Theft of Bicycle,2009,10,8,0,0,6XX UNION ST,Strathcona,493421.706211,5458303.563019999
9125,222696,Theft of Bicycle,2009,11,3,17,0,11XX W BROADWAY AVE,Fairview,490457.26973999996,5456759.19846
9126,224589,Theft of Bicycle,2009,2,7,11,0,13XX SHOREPINE WALK,Fairview,490265.89294700004,5457222.41886
9127,242076,Theft of Bicycle,2009,8,25,16,30,6XX PRIOR ST,Strathcona,493388.25799899996,5458215.21476
9128,235307,Theft of Bicycle,2009,7,21,20,10,30XX W 4TH AVE,Kitsilano,487379.757325,5457317.30946
9129,242236,Theft of Bicycle,2009,8,17,16,0,6XX TERMINAL AVE,Strathcona,493393.513556,5457599.82316
9130,242235,Theft of Bicycle,2009,6,25,19,0,6XX SW MARINE DR,Marpole,491247.34191,5450672.11462
9131,242082,Theft of Bicycle,2009,7,31,20,0,6XX RICHARDS ST,Central Business District,491603.59313100006,5458785.56037
9132,242085,Theft of Bicycle,2009,7,16,17,17,6XX RICHARDS ST,Central Business District,491672.81534399994,5458842.68001
9133,250726,Theft of Bicycle,2009,2,15,9,50,SEYMOUR ST / W CORDOVA ST,Central Business District,491865.69703000004,5459181.01343
9134,248440,Theft of Bicycle,2009,8,12,19,50,DAVIE ST / JERVIS ST,West End,490187.874535,5458904.0124
9135,235508,Theft of Bicycle,2009,6,11,22,30,31XX W 8TH AVE,Kitsilano,487321.095241,5456931.60136
9136,227794,Theft of Bicycle,2009,4,3,15,0,17XX E BROADWAY AVE,Kensington-Cedar Cottage,494932.58168500004,5456615.68044
9137,227795,Theft of Bicycle,2009,6,27,18,5,17XX E BROADWAY AVE,Kensington-Cedar Cottage,494932.58168500004,5456615.68044
9138,248438,Theft of Bicycle,2009,6,10,2,35,DAVIE ST / JERVIS ST,West End,490187.874535,5458904.0124
9139,242100,Theft of Bicycle,2009,7,9,20,0,6XX ROBSON ST,Central Business District,491352.92641899997,5458670.22938
9140,247013,Theft of Bicycle,2009,8,19,7,0,BURRARD ST / COMOX ST,West End,490757.455076,5458643.8635599995
9141,242121,Theft of Bicycle,2009,8,8,15,16,6XX SEYMOUR ST,Central Business District,491609.07321000006,5458916.0522300005
9142,233073,Theft of Bicycle,2009,7,13,19,0,25XX MANITOBA ST,Mount Pleasant,492231.130941,5456679.1863
9143,233074,Theft of Bicycle,2009,11,22,15,0,25XX MANITOBA ST,Mount Pleasant,492231.130941,5456679.1863
9144,227819,Theft of Bicycle,2009,9,21,22,15,17XX E BROADWAY AVE,Kensington-Cedar Cottage,495037.20611599996,5456613.97425
9145,227802,Theft of Bicycle,2009,3,31,18,0,17XX E BROADWAY AVE,Grandview-Woodland,494964.11811499996,5456624.31139
9146,227803,Theft of Bicycle,2009,10,4,17,0,17XX E BROADWAY AVE,Grandview-Woodland,494964.11811499996,5456624.31139
9147,227815,Theft of Bicycle,2009,9,12,21,21,17XX E BROADWAY AVE,Kensington-Cedar Cottage,494997.971953,5456614.61407
9148,248439,Theft of Bicycle,2009,7,11,20,20,DAVIE ST / JERVIS ST,West End,490187.874535,5458904.0124
9149,222709,Theft of Bicycle,2009,12,3,18,30,11XX W BROADWAY AVE,Fairview,490605.517419,5456745.92513
9150,242118,Theft of Bicycle,2009,10,12,14,0,6XX SEYMOUR ST,Central Business District,491578.80275699997,5458898.385919999
9151,242072,Theft of Bicycle,2009,8,14,0,0,6XX PRIOR ST,Strathcona,493351.71245,5458207.27701
9152,242068,Theft of Bicycle,2009,7,27,8,0,6XX POWELL ST,Strathcona,493471.179458,5458925.40865
9153,250715,Theft of Bicycle,2009,10,8,19,0,SEYMOUR ST / SMITHE ST,Central Business District,491242.015587,5458550.531690001
9154,235523,Theft of Bicycle,2009,2,13,12,40,31XX W BROADWAY AVE,Kitsilano,487334.096738,5456833.58133
9155,242291,Theft of Bicycle,2009,9,27,22,0,6XX W 16TH AVE,Fairview,491354.41971800005,5456032.637569999
9156,242007,Theft of Bicycle,2009,8,21,18,0,6XX LEG IN BOOT SQ,Fairview,491340.06921000005,5457186.5326
9157,242008,Theft of Bicycle,2009,12,6,15,30,6XX LEG IN BOOT SQ,Fairview,491340.06921000005,5457186.5326
9158,223779,Theft of Bicycle,2009,8,5,9,0,12XX W GEORGIA ST,Central Business District,490801.142213,5459474.309640001
9159,223780,Theft of Bicycle,2009,2,18,8,0,12XX W GEORGIA ST,Central Business District,490844.36193599994,5459431.3444
9160,227728,Theft of Bicycle,2009,10,8,22,11,17XX E 10TH AVE,Kensington-Cedar Cottage,494934.445514,5456512.48004
9161,235572,Theft of Bicycle,2009,4,11,20,0,32XX GRAVELEY ST,Hastings-Sunrise,497361.411071,5457519.00821
9162,250699,Theft of Bicycle,2009,1,14,22,30,SASAMAT ST / W 10TH AVE,West Point Grey,484785.34952,5456806.88946
9163,227729,Theft of Bicycle,2009,10,8,22,34,17XX E 10TH AVE,Kensington-Cedar Cottage,494934.445514,5456512.48004
9164,248463,Theft of Bicycle,2009,12,6,1,0,DAVIE ST / MARINASIDE CRES,Central Business District,491286.242718,5457810.61945
9165,227730,Theft of Bicycle,2009,10,8,23,26,17XX E 10TH AVE,Kensington-Cedar Cottage,494934.445514,5456512.48004
9166,248462,Theft of Bicycle,2009,7,10,16,30,DAVIE ST / MARINASIDE CRES,Central Business District,491286.242718,5457810.61945
9167,247253,Theft of Bicycle,2009,9,14,19,45,BURRARD ST / W PENDER ST,Central Business District,491426.87669899996,5459318.3761599995
9168,247004,Theft of Bicycle,2009,4,5,14,30,BURRARD ST / CANADA PL,Central Business District,491602.087804,5459490.79879
9169,242039,Theft of Bicycle,2009,8,29,21,30,6XX MOBERLY RD,Fairview,491393.524389,5457132.76565
9170,235557,Theft of Bicycle,2009,7,10,21,0,32XX E GEORGIA ST,Hastings-Sunrise,497463.11883199995,5458395.385919999
9171,248461,Theft of Bicycle,2009,5,17,12,0,DAVIE ST / MARINASIDE CRES,Central Business District,491286.242718,5457810.61945
9172,222682,Theft of Bicycle,2009,8,3,10,0,11XX W 71ST AVE,Marpole,490313.892209,5450466.67717
9173,220343,Theft of Bicycle,2009,10,15,0,0,10XX ALBERNI ST,West End,491059.482407,5459122.4178
9174,247023,Theft of Bicycle,2009,1,12,7,30,BURRARD ST / CORNWALL AVE,Kitsilano,489414.713989,5457736.88397
9175,242045,Theft of Bicycle,2009,7,24,19,0,6XX MOBERLY RD,Fairview,491448.900975,5457285.28483
9176,233264,Theft of Bicycle,2009,7,3,10,30,25XX WILLOW ST,Fairview,491140.549166,5456681.13515
9177,247236,Theft of Bicycle,2009,2,22,8,30,BURRARD ST / W GEORGIA ST,West End,491193.202164,5459080.02801
9178,235539,Theft of Bicycle,2009,5,25,7,0,32XX DUMFRIES ST,Kensington-Cedar Cottage,494702.897042,5455923.9452
9179,224758,Theft of Bicycle,2009,8,30,18,0,13XX W PENDER ST,Central Business District,490796.41766700003,5459620.886519999
9180,235533,Theft of Bicycle,2009,9,11,0,0,32XX CAROLINA ST,Riley Park,493321.17389700003,5455957.19103
