TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,LAT,LON,DATETIME
Theft of Bicycle,2006,10,13,8,0,19XX BARCLAY ST,West End,49.29115645244423,-123.13915398726682,2006-10-13 08:00:00
Theft of Bicycle,2006,10,13,14,45,PINE ST / W BROADWAY AVE,Fairview,49.263662298136005,-123.14341430012796,2006-10-13 14:45:00
Theft of Bicycle,2006,10,13,23,0,6XX E 44TH AVE,Sunset,49.230153424739065,-123.09189308607837,2006-10-13 23:00:00
Theft of Bicycle,2006,10,14,17,0,19XX E 19TH AVE,Kensington-Cedar Cottage,49.25389563661407,-123.06535810812402,2006-10-14 17:00:00
Theft of Bicycle,2006,10,14,22,0,23XX CORNWALL AVE,Kitsilano,49.27258963601556,-123.1579078767398,2006-10-14 22:00:00
Theft of Bicycle,2006,10,15,0,0,5XX PRIOR ST,Strathcona,49.27668094926014,-123.09202153115889,2006-10-15 00:00:00
Theft of Bicycle,2006,10,15,17,0,8XX HAWKS AVE,Strathcona,49.277381749130825,-123.08723825317216,2006-10-15 17:00:00
Theft of Bicycle,2006,10,15,22,30,20XX E 28TH AVE,Kensington-Cedar Cottage,49.245846047423115,-123.06380598162039,2006-10-15 22:30:00
Theft of Bicycle,2006,10,16,8,0,26XX E BROADWAY AVE,Renfrew-Collingwood,49.26196539338762,-123.0520787843894,2006-10-16 08:00:00
Theft of Bicycle,2006,10,16,11,0,13XX HARO ST,West End,49.2866236576858,-123.12999481641846,2006-10-16 11:00:00
Theft of Bicycle,2006,10,16,13,12,E 1ST AVE / MAIN ST,Mount Pleasant,49.27012819820163,-123.10073620004043,2006-10-16 13:12:00
Theft of Bicycle,2006,10,16,16,0,20XX TRUTCH ST,Kitsilano,49.268275573022834,-123.17569922104734,2006-10-16 16:00:00
Theft of Bicycle,2006,10,16,16,30,CAMBIE ST / W 7TH AVE,Fairview,49.26497089815249,-123.11486550007318,2006-10-16 16:30:00
Theft of Bicycle,2006,10,17,8,0,8XX W 12TH AVE,Fairview,49.260590060707386,-123.12323565779813,2006-10-17 08:00:00
Theft of Bicycle,2006,10,17,10,30,36XX OAK ST,South Cambie,49.252964265865835,-123.12733104373467,2006-10-17 10:30:00
Theft of Bicycle,2006,10,17,13,0,40XX OAK ST,South Cambie,49.24960115649287,-123.12744680348919,2006-10-17 13:00:00
Theft of Bicycle,2006,10,17,13,10,22XX CAMBIE ST,Mount Pleasant,49.26535683301815,-123.11467056918927,2006-10-17 13:10:00
Theft of Bicycle,2006,10,17,14,30,31XX W 6TH AVE,Kitsilano,49.26668939539544,-123.17435327792957,2006-10-17 14:30:00
Theft of Bicycle,2006,10,17,15,57,ALBERNI ST / CARDERO ST,West End,49.29014439812904,-123.13123290009642,2006-10-17 15:57:00
Theft of Bicycle,2006,10,17,16,0,ARBUTUS ST / W BROADWAY AVE,Kitsilano,49.263821198165466,-123.15293840016093,2006-10-17 16:00:00
Theft of Bicycle,2006,10,17,16,0,29XX SPRUCE ST,Fairview,49.25962627456876,-123.12906253842253,2006-10-17 16:00:00
Theft of Bicycle,2006,10,17,21,30,5XX HOMER ST,Central Business District,49.2822258845822,-123.11281513442714,2006-10-17 21:30:00
Theft of Bicycle,2006,10,17,22,0,12XX HARO ST,West End,49.28560976008088,-123.12858408516497,2006-10-17 22:00:00
Theft of Bicycle,2006,10,18,10,15,26XX YUKON ST,Mount Pleasant,49.26154275975165,-123.1130177998489,2006-10-18 10:15:00
Theft of Bicycle,2006,10,18,12,30,8X W PENDER ST,Central Business District,49.28094148376255,-123.10712794519618,2006-10-18 12:30:00
Theft of Bicycle,2006,10,18,15,30,15XX HARO ST,West End,49.28851408803978,-123.1331114857428,2006-10-18 15:30:00
Theft of Bicycle,2006,10,18,18,40,27XX W BROADWAY AVE,Kitsilano,49.264010308482014,-123.16657154877,2006-10-18 18:40:00
Theft of Bicycle,2006,10,18,21,0,13XX BURRARD ST,Central Business District,49.277285330418614,-123.13184279688531,2006-10-18 21:00:00
Theft of Bicycle,2006,10,19,4,0,16XX E 4TH AVE,Grandview-Woodland,49.26692147633684,-123.0710150825828,2006-10-19 04:00:00
Theft of Bicycle,2006,10,19,12,0,20XX W 1ST AVE,Kitsilano,49.27079595367657,-123.15095509526688,2006-10-19 12:00:00
Theft of Bicycle,2006,10,19,22,0,18XX CREELMAN AVE,Kitsilano,49.274481333144976,-123.14706057466881,2006-10-19 22:00:00
Theft of Bicycle,2006,10,20,0,0,6XX W 6TH AVE,Fairview,49.26582416623916,-123.11905881010674,2006-10-20 00:00:00
Theft of Bicycle,2006,10,20,7,0,21XX W 4TH AVE,Kitsilano,49.26807755398174,-123.15289342641448,2006-10-20 07:00:00
Theft of Bicycle,2006,10,20,21,0,6XX E 44TH AVE,Sunset,49.230153424739065,-123.09189308607837,2006-10-20 21:00:00
Theft of Bicycle,2006,10,21,0,0,14XX RICHARDS ST,Central Business District,49.2734874487028,-123.12780070765847,2006-10-21 00:00:00
Theft of Bicycle,2006,10,21,13,0,GRANVILLE ISLAND,Fairview,49.269944429123804,-123.13113371865082,2006-10-21 13:00:00
Theft of Bicycle,2006,10,21,15,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2006-10-21 15:00:00
Theft of Bicycle,2006,10,21,17,0,20XX W 8TH AVE,Kitsilano,49.26477919251784,-123.15188504376532,2006-10-21 17:00:00
Theft of Bicycle,2006,10,21,18,45,8XX W 12TH AVE,Fairview,49.260590060707386,-123.12323565779813,2006-10-21 18:45:00
Theft of Bicycle,2006,10,21,22,14,13XX HORNBY ST,Central Business District,49.276798707299356,-123.1306707564118,2006-10-21 22:14:00
Theft of Bicycle,2006,10,22,8,53,10XX HOMER ST,Central Business District,49.27679968756827,-123.12100133816158,2006-10-22 08:53:00
Theft of Bicycle,2006,10,22,12,30,5XX W 12TH AVE,Fairview,49.26046282887714,-123.11645955478096,2006-10-22 12:30:00
Theft of Bicycle,2006,10,22,14,22,1XX W BROADWAY AVE,Mount Pleasant,49.26303095696894,-123.1076976870297,2006-10-22 14:22:00
Theft of Bicycle,2006,10,22,15,40,22XX CAMBIE ST,Mount Pleasant,49.26527432698882,-123.11467242440587,2006-10-22 15:40:00
Theft of Bicycle,2006,10,22,16,0,9XX W BROADWAY AVE,Fairview,49.26332918999312,-123.12429994795099,2006-10-22 16:00:00
Theft of Bicycle,2006,10,22,16,4,7XX THURLOW ST,West End,49.285675667277474,-123.12311651746296,2006-10-22 16:04:00
Theft of Bicycle,2006,10,22,16,45,E 3RD AVE / MAIN ST,Mount Pleasant,49.26822989818375,-123.10082330003793,2006-10-22 16:45:00
Theft of Bicycle,2006,10,23,9,0,HORNBY ST / W GEORGIA ST,Central Business District,49.28375639817739,-123.12009300007703,2006-10-23 09:00:00
Theft of Bicycle,2006,10,23,12,0,1XX MILROSS AVE,Central Business District,49.2760304681881,-123.10158100496675,2006-10-23 12:00:00
Theft of Bicycle,2006,10,23,14,0,1XX DAVIE ST,Central Business District,49.27390852616559,-123.12131098037362,2006-10-23 14:00:00
Theft of Bicycle,2006,10,24,6,45,2XX POWELL ST,Strathcona,49.28314943031147,-123.09947021050547,2006-10-24 06:45:00
Theft of Bicycle,2006,10,24,19,30,13XX ROBSON ST,West End,49.28701810587771,-123.12865177593036,2006-10-24 19:30:00
Theft of Bicycle,2006,10,24,23,0,39XX HEATHER ST,South Cambie,49.25037868388725,-123.12040283675691,2006-10-24 23:00:00
Theft of Bicycle,2006,10,25,12,13,9XX SEYMOUR ST,Central Business District,49.27956555039256,-123.12044960140022,2006-10-25 12:13:00
Theft of Bicycle,2006,10,25,14,18,8XX W 7TH AVE,Fairview,49.26506720074294,-123.12339245900814,2006-10-25 14:18:00
Theft of Bicycle,2006,10,26,8,45,6XX W BROADWAY AVE,Fairview,49.26321141002034,-123.11764139100487,2006-10-26 08:45:00
Theft of Bicycle,2006,10,27,8,0,22XX W 10TH AVE,Kitsilano,49.26285866819337,-123.15545268580775,2006-10-27 08:00:00
Theft of Bicycle,2006,10,27,19,0,8XX HELMCKEN ST,Central Business District,49.27935545636298,-123.12633794764001,2006-10-27 19:00:00
Theft of Bicycle,2006,10,27,22,0,12XX HOMER ST,Central Business District,49.275032204541674,-123.12368738552807,2006-10-27 22:00:00
Theft of Bicycle,2006,10,28,11,0,8XX W 22ND AVE,South Cambie,49.25166687857327,-123.12233380708282,2006-10-28 11:00:00
Theft of Bicycle,2006,10,28,14,45,16XX JOHNSTON ST,Fairview,49.27257440953213,-123.13575335048141,2006-10-28 14:45:00
Theft of Bicycle,2006,10,28,15,15,5XX ABBOTT ST,Central Business District,49.280997020199486,-123.10752305303505,2006-10-28 15:15:00
Theft of Bicycle,2006,10,28,18,0,11XX BEACH AVE,West End,49.278539291807604,-123.13630272948424,2006-10-28 18:00:00
Theft of Bicycle,2006,10,28,18,0,71XX ASH CRES,Oakridge,49.220293282280174,-123.11977579162908,2006-10-28 18:00:00
Theft of Bicycle,2006,10,28,23,0,11XX E 14TH AVE,Mount Pleasant,49.25788250971169,-123.08078790936133,2006-10-28 23:00:00
Theft of Bicycle,2006,10,29,11,30,11XX E 29TH AVE,Kensington-Cedar Cottage,49.244573950012885,-123.08267756968273,2006-10-29 11:30:00
Theft of Bicycle,2006,10,29,13,0,SEYMOUR ST / W PENDER ST,Central Business District,49.28401969815488,-123.11383010006479,2006-10-29 13:00:00
Theft of Bicycle,2006,10,29,22,30,DAVIE ST / THURLOW ST,West End,49.28038389813011,-123.13121420010309,2006-10-29 22:30:00
Theft of Bicycle,2006,10,29,23,0,14XX E 21ST AVE,Kensington-Cedar Cottage,49.251623973343186,-123.07379983910077,2006-10-29 23:00:00
Theft of Bicycle,2006,10,30,13,0,22XX W 12TH AVE,Kitsilano,49.26101761710709,-123.15609008863692,2006-10-30 13:00:00
Theft of Bicycle,2006,10,30,18,0,15XX COMOX ST,West End,49.286242560123505,-123.1358805668657,2006-10-30 18:00:00
Theft of Bicycle,2006,10,30,19,35,CAMBIE ST / W BROADWAY AV,Fairview,49.26320789816475,-123.11492570006253,2006-10-30 19:35:00
Theft of Bicycle,2006,10,31,13,15,31XX ONTARIO ST,Mount Pleasant,49.2570122138836,-123.10521806892076,2006-10-31 13:15:00
Theft of Bicycle,2006,10,31,18,0,12XX BEACH AVE,West End,49.280090715377675,-123.13786391454623,2006-10-31 18:00:00
Theft of Bicycle,2006,11,1,0,0,9XX BEACH AVE,Central Business District,49.27589091470067,-123.13367815558425,2006-11-01 00:00:00
Theft of Bicycle,2006,11,1,0,0,9XX BEATTY ST,Central Business District,49.27620705999667,-123.11599436751267,2006-11-01 00:00:00
Theft of Bicycle,2006,11,1,18,48,KEEFER ST / MAIN ST,Strathcona,49.2794824982097,-123.09973770004802,2006-11-01 18:48:00
Theft of Bicycle,2006,11,1,19,0,13XX JOHNSTON ST,Fairview,49.27037977797351,-123.13293147982654,2006-11-01 19:00:00
Theft of Bicycle,2006,11,2,0,0,17XX GRAVELEY ST,Grandview-Woodland,49.27054104078701,-123.06929697011952,2006-11-02 00:00:00
Theft of Bicycle,2006,11,2,8,0,2XX E 13TH AVE,Mount Pleasant,49.259325985406626,-123.09897649249048,2006-11-02 08:00:00
Theft of Bicycle,2006,11,2,12,0,24XX W 2ND AVE,Kitsilano,49.27000379322963,-123.1619052441336,2006-11-02 12:00:00
Theft of Bicycle,2006,11,2,12,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2006-11-02 12:00:00
Theft of Bicycle,2006,11,2,18,0,23XX CAMBRIDGE ST,Grandview-Woodland,49.286560510822966,-123.05735911616085,2006-11-02 18:00:00
Theft of Bicycle,2006,11,4,16,0,14XX CHARLES ST,Grandview-Woodland,49.273012835647755,-123.07376296602831,2006-11-04 16:00:00
Theft of Bicycle,2006,11,5,12,0,20XX W 11TH AVE,Kitsilano,49.26195266317439,-123.15107247862687,2006-11-05 12:00:00
Theft of Bicycle,2006,11,5,16,0,ASH ST / W 12TH AVE,Fairview,49.26044109817166,-123.11762950006658,2006-11-05 16:00:00
Theft of Bicycle,2006,11,5,18,0,13XX CARDERO ST,West End,49.283895562423346,-123.14071065548131,2006-11-05 18:00:00
Theft of Bicycle,2006,11,5,20,0,8XX W HASTINGS ST,Central Business District,49.28611420180193,-123.11498514032203,2006-11-05 20:00:00
Theft of Bicycle,2006,11,5,22,0,6XX MOBERLY RD,Fairview,49.26671572962297,-123.11914037400093,2006-11-05 22:00:00
Theft of Bicycle,2006,11,6,11,45,41XX PARKWAY DR,Arbutus Ridge,49.24970597250875,-123.15439529962345,2006-11-06 11:45:00
Theft of Bicycle,2006,11,6,20,0,CAMBIE ST / W 13TH AVE,Fairview,49.2594442981423,-123.11501280006817,2006-11-06 20:00:00
Theft of Bicycle,2006,11,7,11,15,5XX W HASTINGS ST,Central Business District,49.28441356117232,-123.11238089298,2006-11-07 11:15:00
Theft of Bicycle,2006,11,7,18,0,HAMILTON ST / ROBSON ST,Central Business District,49.278840498162104,-123.11595270007106,2006-11-07 18:00:00
Theft of Bicycle,2006,11,7,19,10,27XX W BROADWAY AVE,Kitsilano,49.264010308482014,-123.16657154877,2006-11-07 19:10:00
Theft of Bicycle,2006,11,7,21,0,22XX W 12TH AVE,Kitsilano,49.26104805027084,-123.156981010725,2006-11-07 21:00:00
Theft of Bicycle,2006,11,8,11,0,11XX MELVILLE ST,Central Business District,49.28650398650212,-123.12214045464134,2006-11-08 11:00:00
Theft of Bicycle,2006,11,8,15,0,6XX W BROADWAY AVE,Fairview,49.26322446250937,-123.1183390259666,2006-11-08 15:00:00
Theft of Bicycle,2006,11,8,15,30,7XX W 12TH AVE,Fairview,49.26054392616452,-123.12029509176539,2006-11-08 15:30:00
Theft of Bicycle,2006,11,8,19,0,12XX PACIFIC ST,West End,49.2796817360077,-123.13669231554724,2006-11-08 19:00:00
Theft of Bicycle,2006,11,9,8,0,15XX W 2ND AVE,Fairview,49.269446541383104,-123.1379943292388,2006-11-09 08:00:00
Theft of Bicycle,2006,11,9,17,0,13XX BROUGHTON ST,West End,49.282667231761764,-123.1379414936079,2006-11-09 17:00:00
Theft of Bicycle,2006,11,9,21,0,5XX HOMER ST,Central Business District,49.2822258845822,-123.11281513442714,2006-11-09 21:00:00
Theft of Bicycle,2006,11,10,14,30,ASH ST / W BROADWAY AVE,Fairview,49.26325029820392,-123.1175209000777,2006-11-10 14:30:00
Theft of Bicycle,2006,11,11,14,0,12XX E 8TH AVE,Mount Pleasant,49.26329809398444,-123.0788045470337,2006-11-11 14:00:00
Theft of Bicycle,2006,11,11,20,0,10XX DAVIE ST,West End,49.27955633954446,-123.12983728138974,2006-11-11 20:00:00
Theft of Bicycle,2006,11,12,4,29,9XX BROUGHTON ST,West End,49.28582326728593,-123.13297561074184,2006-11-12 04:29:00
Theft of Bicycle,2006,11,12,10,28,14XX W GEORGIA ST,Central Business District,49.28917320881233,-123.1283901177264,2006-11-12 10:28:00
Theft of Bicycle,2006,11,13,11,0,11XX MELVILLE ST,Central Business District,49.28650398650212,-123.12214045464134,2006-11-13 11:00:00
Theft of Bicycle,2006,11,13,11,0,1X W BROADWAY AVE,Mount Pleasant,49.26298095307462,-123.10530652997662,2006-11-13 11:00:00
Theft of Bicycle,2006,11,13,20,0,9XX BEATTY ST,Central Business District,49.27617509306911,-123.11622166745993,2006-11-13 20:00:00
Theft of Bicycle,2006,11,14,10,0,18XX W 11TH AVE,Kitsilano,49.26182243361382,-123.14805179761998,2006-11-14 10:00:00
Theft of Bicycle,2006,11,14,12,55,20XX W 4TH AVE,Kitsilano,49.26814469828894,-123.15186473479406,2006-11-14 12:55:00
Theft of Bicycle,2006,11,14,13,20,25XX W BROADWAY AVE,Kitsilano,49.263945090230514,-123.16252402968264,2006-11-14 13:20:00
Theft of Bicycle,2006,11,14,17,25,28XX E BROADWAY AVE,Renfrew-Collingwood,49.26195829723858,-123.04690628120596,2006-11-14 17:25:00
Theft of Bicycle,2006,11,14,18,30,13XX ALBERNI ST,West End,49.28804020329248,-123.12787912082628,2006-11-14 18:30:00
Theft of Bicycle,2006,11,14,19,0,7XX THURLOW ST,West End,49.28471535990507,-123.12458310652676,2006-11-14 19:00:00
Theft of Bicycle,2006,11,14,22,0,9XX BROUGHTON ST,West End,49.28592180662296,-123.13300584806449,2006-11-14 22:00:00
Theft of Bicycle,2006,11,15,16,0,ARBUTUS ST / W BROADWAY AVE,Kitsilano,49.263821198165466,-123.15293840016093,2006-11-15 16:00:00
Theft of Bicycle,2006,11,15,17,30,13XX W 6TH AVE,Fairview,49.266089046818195,-123.13505595924174,2006-11-15 17:30:00
Theft of Bicycle,2006,11,16,10,30,5XX W HASTINGS ST,Central Business District,49.28441356117232,-123.11238089298,2006-11-16 10:30:00
Theft of Bicycle,2006,11,17,20,0,14XX COMOX ST,West End,49.28527006475169,-123.13456310786263,2006-11-17 20:00:00
Theft of Bicycle,2006,11,18,18,30,9XX SEYMOUR ST,Central Business District,49.27931644979907,-123.1210079092551,2006-11-18 18:30:00
Theft of Bicycle,2006,11,18,23,0,30XX HEATHER ST,Fairview,49.25790347525624,-123.1200310316069,2006-11-18 23:00:00
Theft of Bicycle,2006,11,19,16,30,4XX W 7TH AVE,Mount Pleasant,49.26477444358971,-123.11295329376833,2006-11-19 16:30:00
Theft of Bicycle,2006,11,20,1,0,15XX W 2ND AVE,Fairview,49.26971444358414,-123.13906958654977,2006-11-20 01:00:00
Theft of Bicycle,2006,11,20,9,0,8XX BURRARD ST,West End,49.28283122924079,-123.12358324529848,2006-11-20 09:00:00
Theft of Bicycle,2006,11,20,9,0,BURNABY ST / BURRARD ST,West End,49.27835969817174,-123.13028810009743,2006-11-20 09:00:00
Theft of Bicycle,2006,11,20,18,0,WILLIAM ST / WOODLAND DR,Grandview-Woodland,49.273987898169224,-123.07340290001575,2006-11-20 18:00:00
Theft of Bicycle,2006,11,21,8,0,10XX W GEORGIA ST,Central Business District,49.28539734295027,-123.12253761224902,2006-11-21 08:00:00
Theft of Bicycle,2006,11,21,11,45,1XX E CORDOVA ST,Central Business District,49.28230204671039,-123.10209730927022,2006-11-21 11:45:00
Theft of Bicycle,2006,11,21,13,0,16XX NAPIER ST,Grandview-Woodland,49.27490665942694,-123.06979692790142,2006-11-21 13:00:00
Theft of Bicycle,2006,11,22,15,0,17XX FRANCES ST,Grandview-Woodland,49.27939870407853,-123.0688634339299,2006-11-22 15:00:00
Theft of Bicycle,2006,11,23,20,0,9XX CHILCO ST,West End,49.29165285421913,-123.14108113088074,2006-11-23 20:00:00
Theft of Bicycle,2006,11,23,22,0,1XX W 10TH AVE,Mount Pleasant,49.26215270933375,-123.10724239120127,2006-11-23 22:00:00
Theft of Bicycle,2006,11,24,10,0,20XX YORK AVE,Kitsilano,49.27167395357594,-123.15157040228208,2006-11-24 10:00:00
Theft of Bicycle,2006,11,25,7,30,COMMERCIAL DR / E BROADWAY AVE,Grandview-Woodland,49.262326898128485,-123.06979470001515,2006-11-25 07:30:00
Theft of Bicycle,2006,11,26,1,0,60XX CHESTER ST,Sunset,49.22919920439458,-123.08935325393378,2006-11-26 01:00:00
Theft of Bicycle,2006,11,27,20,0,BURRARD ST / W 11TH AVE,Fairview,49.26182739815721,-123.14582820014468,2006-11-27 20:00:00
Theft of Bicycle,2006,11,30,18,0,CAMBIE ST / W 21ST AVE,Riley Park,49.25209299814315,-123.11527340007399,2006-11-30 18:00:00
Theft of Bicycle,2006,11,30,19,0,10XX W 14TH AVE,Fairview,49.258690050395096,-123.12754419636305,2006-11-30 19:00:00
Theft of Bicycle,2006,11,30,20,0,11XX E 12TH AVE,Mount Pleasant,49.25970121970567,-123.08036796557968,2006-11-30 20:00:00
Theft of Bicycle,2006,12,1,1,0,10XX BURNABY ST,West End,49.278477272315456,-123.13037687595292,2006-12-01 01:00:00
Theft of Bicycle,2006,12,1,7,0,39XX PERRY ST,Kensington-Cedar Cottage,49.24984646171398,-123.07117701619956,2006-12-01 07:00:00
Theft of Bicycle,2006,12,1,8,0,30XX E 4TH AVE,Hastings-Sunrise,49.2666123328459,-123.03972785523594,2006-12-01 08:00:00
Theft of Bicycle,2006,12,1,12,0,29XX E 56TH AVE,Killarney,49.21833801865703,-123.04426691508951,2006-12-01 12:00:00
Theft of Bicycle,2006,12,1,17,0,14XX THURLOW ST,West End,49.27819407227544,-123.1344292901985,2006-12-01 17:00:00
Theft of Bicycle,2006,12,3,14,50,5XX E 6TH AVE,Mount Pleasant,49.26529795270043,-123.0927740103326,2006-12-03 14:50:00
Theft of Bicycle,2006,12,3,19,0,15XX HOWE ST,Central Business District,49.27470007372231,-123.13181815770419,2006-12-03 19:00:00
Theft of Bicycle,2006,12,4,1,0,21XX OXFORD ST,Grandview-Woodland,49.28575801542526,-123.06127526834702,2006-12-04 01:00:00
Theft of Bicycle,2006,12,4,23,59,16XX DUNBAR ST,Kitsilano,49.27163703610564,-123.1835844257942,2006-12-04 23:59:00
Theft of Bicycle,2006,12,5,2,32,9XX BURRARD ST,Central Business District,49.2821784583318,-123.12440607717238,2006-12-05 02:32:00
Theft of Bicycle,2006,12,5,19,30,17XX E 37TH AVE,Kensington-Cedar Cottage,49.23678927637891,-123.07028575454405,2006-12-05 19:30:00
Theft of Bicycle,2006,12,5,23,0,10XX NELSON ST,West End,49.28149192338302,-123.1265886349735,2006-12-05 23:00:00
Theft of Bicycle,2006,12,6,5,0,21XX W 7TH AVE,Kitsilano,49.26557281640141,-123.15494499711345,2006-12-06 05:00:00
Theft of Bicycle,2006,12,8,9,0,X NK_LOC ST,,49.281842998167036,-123.09958228890112,2006-12-08 09:00:00
Theft of Bicycle,2006,12,8,10,0,6XX W GEORGIA ST,Central Business District,49.281829189517744,-123.11723288526592,2006-12-08 10:00:00
Theft of Bicycle,2006,12,8,16,0,5XX KEEFER ST,Strathcona,49.27930343571334,-123.09234189976094,2006-12-08 16:00:00
Theft of Bicycle,2006,12,8,16,0,1XX KEEFER ST,Central Business District,49.2795354492494,-123.10031140164465,2006-12-08 16:00:00
Theft of Bicycle,2006,12,8,18,30,5XX CAMBIE ST,Central Business District,49.28147842789537,-123.11004451823322,2006-12-08 18:30:00
Theft of Bicycle,2006,12,9,14,29,71XX CYPRESS ST,Kerrisdale,49.22074090493143,-123.14973016119626,2006-12-09 14:29:00
Theft of Bicycle,2006,12,12,10,0,6XX BUCKETWHEEL AVE,Fairview,49.26791276640419,-123.11788066367541,2006-12-12 10:00:00
Theft of Bicycle,2006,12,12,18,30,8XX DENMAN ST,West End,49.290569375852726,-123.1367416450476,2006-12-12 18:30:00
Theft of Bicycle,2006,12,12,22,0,13XX W GEORGIA ST,Central Business District,49.28846428468396,-123.12729405212161,2006-12-12 22:00:00
Theft of Bicycle,2006,12,13,8,0,45XX INVERNESS ST,Kensington-Cedar Cottage,49.24399805292078,-123.08010363576021,2006-12-13 08:00:00
Theft of Bicycle,2006,12,13,9,0,24XX LAUREL ST,Fairview,49.264140241310415,-123.1240817374369,2006-12-13 09:00:00
Theft of Bicycle,2006,12,14,5,0,12XX W 10TH AVE,Fairview,49.26248228836975,-123.13153447131364,2006-12-14 05:00:00
Theft of Bicycle,2006,12,15,7,30,38XX COMMERCIAL ST,Kensington-Cedar Cottage,49.25095007521559,-123.06804392138021,2006-12-15 07:30:00
Theft of Bicycle,2006,12,15,11,45,4XX W 5TH AVE,Mount Pleasant,49.26659546692859,-123.1128385077531,2006-12-15 11:45:00
Theft of Bicycle,2006,12,15,17,0,12XX HARO ST,West End,49.28560976008088,-123.12858408516497,2006-12-15 17:00:00
Theft of Bicycle,2006,12,15,17,48,15XX COMMERCIAL DR,Grandview-Woodland,49.27116755053807,-123.06956847450883,2006-12-15 17:48:00
Theft of Bicycle,2006,12,15,21,10,1XX POWELL ST,Central Business District,49.283256470441515,-123.10079828781518,2006-12-15 21:10:00
Theft of Bicycle,2006,12,16,12,0,18XX W 3RD AVE,Kitsilano,49.268872308921765,-123.14614627151165,2006-12-16 12:00:00
